city,date,year,month,daily_max_uv,daily_avg_uv,latitude,longitude,uv_level
Melbourne,2023-04-12,2023,4,5.1,0.7168263888888889,-37.73,145.1,Moderate
Melbourne,2023-04-13,2023,4,5.28,0.844125,-37.73,145.1,Moderate
Melbourne,2023-04-14,2023,4,4.97,0.9704722222222222,-37.73,145.1,Moderate
Melbourne,2023-04-15,2023,4,2.95,0.49514583333333334,-37.73,145.1,Low
Melbourne,2023-04-16,2023,4,4.58,0.4750625,-37.73,145.1,Moderate
Melbourne,2023-04-17,2023,4,4.97,0.7172499999999999,-37.73,145.1,Moderate
Melbourne,2023-04-18,2023,4,4.55,0.9425694444444445,-37.73,145.1,Moderate
Melbourne,2023-04-19,2023,4,4.31,0.5641666666666667,-37.73,145.1,Moderate
Melbourne,2023-04-20,2023,4,4.28,0.7359236111111112,-37.73,145.1,Moderate
Melbourne,2023-04-21,2023,4,4.42,0.4670972222222222,-37.73,145.1,Moderate
Melbourne,2023-04-22,2023,4,4.27,0.7088263888888889,-37.73,145.1,Moderate
Melbourne,2023-04-23,2023,4,4.13,0.6714375,-37.73,145.1,Moderate
Melbourne,2023-04-24,2023,4,4.06,0.8681875,-37.73,145.1,Moderate
Melbourne,2023-04-25,2023,4,4.12,0.8063958333333333,-37.73,145.1,Moderate
Melbourne,2023-04-26,2023,4,3.81,0.7924027777777778,-37.73,145.1,Moderate
Melbourne,2023-04-27,2023,4,2.93,0.37040972222222224,-37.73,145.1,Low
Melbourne,2023-04-28,2023,4,3.75,0.5671875,-37.73,145.1,Moderate
Melbourne,2023-04-29,2023,4,3.39,0.6554444444444445,-37.73,145.1,Moderate
Melbourne,2023-04-30,2023,4,3.27,0.6292777777777777,-37.73,145.1,Moderate
Melbourne,2023-05-01,2023,5,3.73,0.5583194444444445,-37.73,145.1,Moderate
Melbourne,2023-05-02,2023,5,3.19,0.48656944444444444,-37.73,145.1,Moderate
Melbourne,2023-05-03,2023,5,3.05,0.3978541666666666,-37.73,145.1,Moderate
Melbourne,2023-05-04,2023,5,3.44,0.42466666666666664,-37.73,145.1,Moderate
Melbourne,2023-05-05,2023,5,3.19,0.558125,-37.73,145.1,Moderate
Melbourne,2023-05-06,2023,5,2.35,0.2852638888888889,-37.73,145.1,Low
Melbourne,2023-05-07,2023,5,2.55,0.4223402777777778,-37.73,145.1,Low
Melbourne,2023-05-08,2023,5,2.8,0.3641805555555555,-37.73,145.1,Low
Melbourne,2023-05-09,2023,5,3.07,0.35215972222222225,-37.73,145.1,Moderate
Melbourne,2023-05-10,2023,5,2.11,0.26600694444444445,-37.73,145.1,Low
Melbourne,2023-05-11,2023,5,2.67,0.5507222222222222,-37.73,145.1,Low
Melbourne,2023-05-12,2023,5,2.18,0.4430486111111111,-37.73,145.1,Low
Melbourne,2023-05-13,2023,5,2.47,0.386625,-37.73,145.1,Low
Melbourne,2023-05-14,2023,5,2.54,0.5156111111111111,-37.73,145.1,Low
Melbourne,2023-05-15,2023,5,2.42,0.5023819444444444,-37.73,145.1,Low
Melbourne,2023-05-16,2023,5,1.52,0.23264583333333333,-37.73,145.1,Low
Melbourne,2023-05-17,2023,5,2.24,0.45464583333333336,-37.73,145.1,Low
Melbourne,2023-05-18,2023,5,2.28,0.3017916666666667,-37.73,145.1,Low
Melbourne,2023-05-19,2023,5,2.45,0.30950694444444443,-37.73,145.1,Low
Melbourne,2023-05-20,2023,5,2.27,0.2695763888888889,-37.73,145.1,Low
Melbourne,2023-05-21,2023,5,2.35,0.26653472222222224,-37.73,145.1,Low
Melbourne,2023-05-22,2023,5,2.3,0.4088611111111111,-37.73,145.1,Low
Melbourne,2023-05-23,2023,5,2.29,0.44043750000000004,-37.73,145.1,Low
Melbourne,2023-05-24,2023,5,2.22,0.4250763888888889,-37.73,145.1,Low
Melbourne,2023-05-25,2023,5,1.41,0.17804166666666665,-37.73,145.1,Low
Melbourne,2023-05-26,2023,5,2.07,0.3138888888888889,-37.73,145.1,Low
Melbourne,2023-05-27,2023,5,2.05,0.28889583333333335,-37.73,145.1,Low
Melbourne,2023-05-28,2023,5,1.77,0.20177083333333334,-37.73,145.1,Low
Melbourne,2023-05-29,2023,5,2.16,0.3242638888888889,-37.73,145.1,Low
Melbourne,2023-05-30,2023,5,2.11,0.2914861111111111,-37.73,145.1,Low
Melbourne,2023-05-31,2023,5,0.99,0.15639583333333335,-37.73,145.1,Low
Melbourne,2023-06-01,2023,6,1.93,0.31343750000000004,-37.73,145.1,Low
Melbourne,2023-06-02,2023,6,2.09,0.3592708333333334,-37.73,145.1,Low
Melbourne,2023-06-03,2023,6,1.92,0.2522361111111111,-37.73,145.1,Low
Melbourne,2023-06-04,2023,6,1.94,0.32235416666666666,-37.73,145.1,Low
Melbourne,2023-06-05,2023,6,2.19,0.35286805555555556,-37.73,145.1,Low
Melbourne,2023-06-06,2023,6,1.68,0.21043750000000003,-37.73,145.1,Low
Melbourne,2023-06-07,2023,6,0.59,0.10774305555555556,-37.73,145.1,Low
Melbourne,2023-06-08,2023,6,1.62,0.28463194444444445,-37.73,145.1,Low
Melbourne,2023-06-09,2023,6,1.83,0.3288888888888889,-37.73,145.1,Low
Melbourne,2023-06-10,2023,6,1.83,0.34273611111111113,-37.73,145.1,Low
Melbourne,2023-06-11,2023,6,1.98,0.29864583333333333,-37.73,145.1,Low
Melbourne,2023-06-12,2023,6,1.29,0.2414236111111111,-37.73,145.1,Low
Melbourne,2023-06-13,2023,6,1.8,0.22713194444444443,-37.73,145.1,Low
Melbourne,2023-06-14,2023,6,1.71,0.22240972222222222,-37.73,145.1,Low
Melbourne,2023-06-15,2023,6,0.98,0.16243055555555555,-37.73,145.1,Low
Melbourne,2023-06-16,2023,6,1.8,0.3565,-37.73,145.1,Low
Melbourne,2023-06-17,2023,6,1.6,0.28883333333333333,-37.73,145.1,Low
Melbourne,2023-06-18,2023,6,1.61,0.3176736111111111,-37.73,145.1,Low
Melbourne,2023-06-19,2023,6,1.69,0.2361736111111111,-37.73,145.1,Low
Melbourne,2023-06-20,2023,6,1.86,0.3020069444444444,-37.73,145.1,Low
Melbourne,2023-06-21,2023,6,1.72,0.32608333333333334,-37.73,145.1,Low
Melbourne,2023-06-22,2023,6,1.86,0.2676875,-37.73,145.1,Low
Melbourne,2023-06-23,2023,6,1.18,0.16522222222222221,-37.73,145.1,Low
Melbourne,2023-06-24,2023,6,1.8,0.29901388888888886,-37.73,145.1,Low
Melbourne,2023-06-25,2023,6,0.95,0.14931944444444445,-37.73,145.1,Low
Melbourne,2023-06-26,2023,6,1.7,0.19415277777777776,-37.73,145.1,Low
Melbourne,2023-06-27,2023,6,1.69,0.30780555555555555,-37.73,145.1,Low
Melbourne,2023-06-28,2023,6,0.89,0.1535625,-37.73,145.1,Low
Melbourne,2023-06-29,2023,6,1.74,0.22783333333333333,-37.73,145.1,Low
Melbourne,2023-06-30,2023,6,1.89,0.21774305555555556,-37.73,145.1,Low
Melbourne,2023-07-01,2023,7,1.92,0.24048611111111112,-37.73,145.1,Low
Melbourne,2023-07-02,2023,7,1.16,0.1749236111111111,-37.73,145.1,Low
Melbourne,2023-07-03,2023,7,1.24,0.23563194444444444,-37.73,145.1,Low
Melbourne,2023-07-04,2023,7,1.22,0.1855277777777778,-37.73,145.1,Low
Melbourne,2023-07-05,2023,7,1.25,0.19635416666666666,-37.73,145.1,Low
Melbourne,2023-07-06,2023,7,1.86,0.3743541666666667,-37.73,145.1,Low
Melbourne,2023-07-07,2023,7,1.93,0.3099513888888889,-37.73,145.1,Low
Melbourne,2023-07-08,2023,7,1.72,0.24153472222222222,-37.73,145.1,Low
Melbourne,2023-07-09,2023,7,1.91,0.24818749999999998,-37.73,145.1,Low
Melbourne,2023-07-10,2023,7,2.01,0.31139583333333337,-37.73,145.1,Low
Melbourne,2023-07-11,2023,7,1.86,0.3099375,-37.73,145.1,Low
Melbourne,2023-07-12,2023,7,2.0,0.33125,-37.73,145.1,Low
Melbourne,2023-07-13,2023,7,1.67,0.33784722222222224,-37.73,145.1,Low
Melbourne,2023-07-14,2023,7,1.78,0.28515972222222224,-37.73,145.1,Low
Melbourne,2023-07-15,2023,7,1.14,0.1462013888888889,-37.73,145.1,Low
Melbourne,2023-07-16,2023,7,1.91,0.3428888888888889,-37.73,145.1,Low
Melbourne,2023-07-17,2023,7,1.86,0.3824444444444445,-37.73,145.1,Low
Melbourne,2023-07-18,2023,7,1.64,0.23154166666666667,-37.73,145.1,Low
Melbourne,2023-07-19,2023,7,2.16,0.39432638888888893,-37.73,145.1,Low
Melbourne,2023-07-20,2023,7,2.12,0.22835416666666666,-37.73,145.1,Low
Melbourne,2023-07-21,2023,7,2.07,0.3177083333333333,-37.73,145.1,Low
Melbourne,2023-07-22,2023,7,1.94,0.34063194444444445,-37.73,145.1,Low
Melbourne,2023-07-23,2023,7,1.42,0.20220833333333335,-37.73,145.1,Low
Melbourne,2023-07-24,2023,7,1.63,0.2445,-37.73,145.1,Low
Melbourne,2023-07-25,2023,7,1.65,0.2976388888888889,-37.73,145.1,Low
Melbourne,2023-07-26,2023,7,2.21,0.425625,-37.73,145.1,Low
Melbourne,2023-07-27,2023,7,2.28,0.47590277777777773,-37.73,145.1,Low
Melbourne,2023-07-28,2023,7,2.4,0.46116666666666667,-37.73,145.1,Low
Melbourne,2023-07-29,2023,7,2.31,0.4649513888888889,-37.73,145.1,Low
Melbourne,2023-07-30,2023,7,2.34,0.4320486111111111,-37.73,145.1,Low
Melbourne,2023-07-31,2023,7,2.49,0.43524305555555554,-37.73,145.1,Low
Melbourne,2023-08-01,2023,8,2.1,0.29306944444444444,-37.73,145.1,Low
Melbourne,2023-08-02,2023,8,2.38,0.48930555555555555,-37.73,145.1,Low
Melbourne,2023-08-03,2023,8,2.69,0.5616041666666667,-37.73,145.1,Low
Melbourne,2023-08-04,2023,8,1.94,0.18353472222222222,-37.73,145.1,Low
Melbourne,2023-08-05,2023,8,2.63,0.40520833333333334,-37.73,145.1,Low
Melbourne,2023-08-06,2023,8,2.56,0.28949305555555555,-37.73,145.1,Low
Melbourne,2023-08-07,2023,8,2.72,0.42690972222222223,-37.73,145.1,Low
Melbourne,2023-08-08,2023,8,2.72,0.5060625,-37.73,145.1,Low
Melbourne,2023-08-09,2023,8,2.79,0.5760208333333333,-37.73,145.1,Low
Melbourne,2023-08-10,2023,8,2.38,0.31344444444444447,-37.73,145.1,Low
Melbourne,2023-08-11,2023,8,2.97,0.38959027777777777,-37.73,145.1,Low
Melbourne,2023-08-12,2023,8,2.87,0.36652777777777773,-37.73,145.1,Low
Melbourne,2023-08-13,2023,8,2.78,0.4368888888888889,-37.73,145.1,Low
Melbourne,2023-08-14,2023,8,2.54,0.3786736111111111,-37.73,145.1,Low
Melbourne,2023-08-15,2023,8,3.35,0.6653541666666667,-37.73,145.1,Moderate
Melbourne,2023-08-16,2023,8,3.25,0.7050624999999999,-37.73,145.1,Moderate
Melbourne,2023-08-17,2023,8,1.54,0.2568125,-37.73,145.1,Low
Melbourne,2023-08-18,2023,8,2.98,0.32059722222222226,-37.73,145.1,Low
Melbourne,2023-08-19,2023,8,1.52,0.23975000000000002,-37.73,145.1,Low
Melbourne,2023-08-20,2023,8,3.73,0.6028680555555556,-37.73,145.1,Moderate
Melbourne,2023-08-21,2023,8,3.66,0.5741944444444445,-37.73,145.1,Moderate
Melbourne,2023-08-22,2023,8,2.97,0.24251388888888892,-37.73,145.1,Low
Melbourne,2023-08-23,2023,8,3.63,0.6332777777777777,-37.73,145.1,Moderate
Melbourne,2023-08-24,2023,8,3.69,0.7375069444444444,-37.73,145.1,Moderate
Melbourne,2023-08-25,2023,8,3.27,0.7024930555555555,-37.73,145.1,Moderate
Melbourne,2023-08-26,2023,8,2.78,0.4402291666666666,-37.73,145.1,Low
Melbourne,2023-08-27,2023,8,3.34,0.5949097222222222,-37.73,145.1,Moderate
Melbourne,2023-08-28,2023,8,3.64,0.6843919388464211,-37.73,145.1,Moderate
Melbourne,2023-08-29,2023,8,2.65,0.3272013888888889,-37.73,145.1,Low
Melbourne,2023-08-30,2023,8,3.57,0.34365972222222224,-37.73,145.1,Moderate
Melbourne,2023-08-31,2023,8,4.27,0.4583472222222222,-37.73,145.1,Moderate
Melbourne,2023-09-01,2023,9,4.0,0.5627013888888889,-37.73,145.1,Moderate
Melbourne,2023-09-02,2023,9,3.78,0.841673611111111,-37.73,145.1,Moderate
Melbourne,2023-09-03,2023,9,4.12,0.9262430555555555,-37.73,145.1,Moderate
Melbourne,2023-09-04,2023,9,4.16,0.603375,-37.73,145.1,Moderate
Melbourne,2023-09-05,2023,9,4.15,0.5878749999999999,-37.73,145.1,Moderate
Melbourne,2023-09-06,2023,9,4.4,0.9738194444444445,-37.73,145.1,Moderate
Melbourne,2023-09-07,2023,9,4.62,0.736201388888889,-37.73,145.1,Moderate
Melbourne,2023-09-08,2023,9,1.53,0.18248611111111113,-37.73,145.1,Low
Melbourne,2023-09-09,2023,9,4.14,0.6282152777777777,-37.73,145.1,Moderate
Melbourne,2023-09-10,2023,9,4.78,0.6014166666666666,-37.73,145.1,Moderate
Melbourne,2023-09-11,2023,9,3.12,0.6203958333333334,-37.73,145.1,Moderate
Melbourne,2023-09-12,2023,9,4.64,1.0210138888888889,-37.73,145.1,Moderate
Melbourne,2023-09-13,2023,9,4.41,0.9320416666666668,-37.73,145.1,Moderate
Melbourne,2023-09-14,2023,9,4.27,0.8943263888888888,-37.73,145.1,Moderate
Melbourne,2023-09-15,2023,9,4.56,1.0429444444444445,-37.73,145.1,Moderate
Melbourne,2023-09-16,2023,9,4.9,1.1500208333333333,-37.73,145.1,Moderate
Melbourne,2023-09-17,2023,9,5.12,1.0642569444444445,-37.73,145.1,Moderate
Melbourne,2023-09-18,2023,9,3.89,0.5889513888888889,-37.73,145.1,Moderate
Melbourne,2023-09-19,2023,9,4.32,0.6297708333333334,-37.73,145.1,Moderate
Melbourne,2023-09-20,2023,9,4.81,0.5926875,-37.73,145.1,Moderate
Melbourne,2023-09-21,2023,9,5.44,1.0539236111111112,-37.73,145.1,Moderate
Melbourne,2023-09-22,2023,9,5.59,1.1957708333333334,-37.73,145.1,Moderate
Melbourne,2023-09-23,2023,9,5.55,1.0827152777777778,-37.73,145.1,Moderate
Melbourne,2023-09-24,2023,9,5.55,1.3171458333333335,-37.73,145.1,Moderate
Melbourne,2023-09-25,2023,9,5.0,1.1461805555555555,-37.73,145.1,Moderate
Melbourne,2023-09-26,2023,9,5.44,1.2219097222222222,-37.73,145.1,Moderate
Melbourne,2023-09-27,2023,9,5.53,0.9887916666666666,-37.73,145.1,Moderate
Melbourne,2023-09-28,2023,9,5.65,1.2926666666666666,-37.73,145.1,Moderate
Melbourne,2023-09-29,2023,9,5.5,1.3195694444444446,-37.73,145.1,Moderate
Melbourne,2023-09-30,2023,9,5.73,1.3809791666666666,-37.73,145.1,Moderate
Melbourne,2023-10-01,2023,10,6.49,1.3131666666666666,-37.73,145.1,High
Melbourne,2023-10-02,2023,10,6.44,1.3449097222222224,-37.73,145.1,High
Melbourne,2023-10-03,2023,10,0.64,0.11444444444444445,-37.73,145.1,Low
Melbourne,2023-10-04,2023,10,1.87,0.31940277777777776,-37.73,145.1,Low
Melbourne,2023-10-05,2023,10,3.82,0.6510833333333333,-37.73,145.1,Moderate
Melbourne,2023-10-06,2023,10,6.25,1.0472777777777778,-37.73,145.1,High
Melbourne,2023-10-07,2023,10,5.23,0.8029930555555556,-37.73,145.1,Moderate
Melbourne,2023-10-08,2023,10,6.33,1.4149444444444443,-37.73,145.1,High
Melbourne,2023-10-09,2023,10,6.29,1.3080416666666665,-37.73,145.1,High
Melbourne,2023-10-10,2023,10,7.09,1.259798611111111,-37.73,145.1,High
Melbourne,2023-10-11,2023,10,6.58,1.6172291666666667,-37.73,145.1,High
Melbourne,2023-10-12,2023,10,5.05,0.4350763888888889,-37.73,145.1,Moderate
Melbourne,2023-10-13,2023,10,6.82,0.6663472222222222,-37.73,145.1,High
Melbourne,2023-10-14,2023,10,7.01,0.9815833333333334,-37.73,145.1,High
Melbourne,2023-10-15,2023,10,4.59,0.7431736111111111,-37.73,145.1,Moderate
Melbourne,2023-10-16,2023,10,7.48,1.2904375,-37.73,145.1,High
Melbourne,2023-10-17,2023,10,7.53,1.5133263888888888,-37.73,145.1,High
Melbourne,2023-10-18,2023,10,7.28,1.8201736111111113,-37.73,145.1,High
Melbourne,2023-10-19,2023,10,7.5,1.8688888888888888,-37.73,145.1,High
Melbourne,2023-10-20,2023,10,7.57,1.7978888888888889,-37.73,145.1,High
Melbourne,2023-10-21,2023,10,4.86,0.7956805555555555,-37.73,145.1,Moderate
Melbourne,2023-10-22,2023,10,2.8,0.43024305555555553,-37.73,145.1,Low
Melbourne,2023-10-23,2023,10,4.83,0.7977152777777778,-37.73,145.1,Moderate
Melbourne,2023-10-24,2023,10,8.06,1.512986111111111,-37.73,145.1,Very High
Melbourne,2023-10-25,2023,10,8.68,1.4830833333333333,-37.73,145.1,Very High
Melbourne,2023-10-26,2023,10,9.41,1.4541319444444443,-37.73,145.1,Very High
Melbourne,2023-10-27,2023,10,7.83,1.9883680555555556,-37.73,145.1,High
Melbourne,2023-10-28,2023,10,5.88,1.349909722222222,-37.73,145.1,Moderate
Melbourne,2023-10-29,2023,10,7.98,1.9236180555555558,-37.73,145.1,High
Melbourne,2023-10-30,2023,10,8.33,1.5838333333333332,-37.73,145.1,Very High
Melbourne,2023-10-31,2023,10,7.92,1.2162986111111111,-37.73,145.1,High
Melbourne,2023-11-01,2023,11,5.73,0.8385486111111111,-37.73,145.1,Moderate
Melbourne,2023-11-02,2023,11,8.69,1.3458958333333333,-37.73,145.1,Very High
Melbourne,2023-11-03,2023,11,9.73,1.2864791666666666,-37.73,145.1,Very High
Melbourne,2023-11-04,2023,11,8.56,1.5320902777777778,-37.73,145.1,Very High
Melbourne,2023-11-05,2023,11,8.58,1.921451388888889,-37.73,145.1,Very High
Melbourne,2023-11-06,2023,11,8.36,1.7794930555555555,-37.73,145.1,Very High
Melbourne,2023-11-07,2023,11,7.95,2.028909722222222,-37.73,145.1,High
Melbourne,2023-11-08,2023,11,8.52,1.7812569444444446,-37.73,145.1,Very High
Melbourne,2023-11-09,2023,11,8.66,1.4734097222222222,-37.73,145.1,Very High
Melbourne,2023-11-10,2023,11,8.32,2.183777777777778,-37.73,145.1,Very High
Melbourne,2023-11-11,2023,11,6.68,1.1922847222222224,-37.73,145.1,High
Melbourne,2023-11-12,2023,11,9.54,2.1681805555555553,-37.73,145.1,Very High
Melbourne,2023-11-13,2023,11,8.84,2.227548611111111,-37.73,145.1,Very High
Melbourne,2023-11-14,2023,11,6.0,0.9531388888888889,-37.73,145.1,High
Melbourne,2023-11-15,2023,11,9.29,2.082375,-37.73,145.1,Very High
Melbourne,2023-11-16,2023,11,10.66,1.665513888888889,-37.73,145.1,Very High
Melbourne,2023-11-17,2023,11,10.49,1.5752430555555554,-37.73,145.1,Very High
Melbourne,2023-11-18,2023,11,9.27,2.413111111111111,-37.73,145.1,Very High
Melbourne,2023-11-19,2023,11,9.23,2.223222222222222,-37.73,145.1,Very High
Melbourne,2023-11-20,2023,11,10.1,1.5292847222222223,-37.73,145.1,Very High
Melbourne,2023-11-21,2023,11,6.51,1.1812361111111112,-37.73,145.1,High
Melbourne,2023-11-22,2023,11,9.41,2.2330972222222223,-37.73,145.1,Very High
Melbourne,2023-11-23,2023,11,9.25,2.0043680555555556,-37.73,145.1,Very High
Melbourne,2023-11-24,2023,11,8.09,1.1376666666666666,-37.73,145.1,Very High
Melbourne,2023-11-25,2023,11,9.5,1.717486111111111,-37.73,145.1,Very High
Melbourne,2023-11-26,2023,11,8.61,1.041388888888889,-37.73,145.1,Very High
Melbourne,2023-11-27,2023,11,7.29,1.1813263888888887,-37.73,145.1,High
Melbourne,2023-11-28,2023,11,10.13,1.670402777777778,-37.73,145.1,Very High
Melbourne,2023-11-29,2023,11,4.82,0.8898402777777777,-37.73,145.1,Moderate
Melbourne,2023-11-30,2023,11,4.38,1.1065972222222222,-37.73,145.1,Moderate
Melbourne,2023-12-01,2023,12,11.53,1.6991041666666666,-37.73,145.1,Extreme
Melbourne,2023-12-02,2023,12,4.04,0.6389236111111111,-37.73,145.1,Moderate
Melbourne,2023-12-03,2023,12,11.0,2.0338125000000002,-37.73,145.1,Extreme
Melbourne,2023-12-04,2023,12,10.75,2.5325208333333333,-37.73,145.1,Very High
Melbourne,2023-12-05,2023,12,10.49,1.9641527777777779,-37.73,145.1,Very High
Melbourne,2023-12-06,2023,12,10.07,2.6408680555555555,-37.73,145.1,Very High
Melbourne,2023-12-07,2023,12,9.4,1.9112569444444445,-37.73,145.1,Very High
Melbourne,2023-12-08,2023,12,10.21,1.555423611111111,-37.73,145.1,Very High
Melbourne,2023-12-09,2023,12,2.35,0.34341666666666665,-37.73,145.1,Low
Melbourne,2023-12-10,2023,12,4.17,0.7204236111111112,-37.73,145.1,Moderate
Melbourne,2023-12-11,2023,12,1.77,0.3933541666666666,-37.73,145.1,Low
Melbourne,2023-12-12,2023,12,9.08,2.117215277777778,-37.73,145.1,Very High
Melbourne,2023-12-13,2023,12,9.74,1.333625,-37.73,145.1,Very High
Melbourne,2023-12-14,2023,12,11.93,2.0504305555555553,-37.73,145.1,Extreme
Melbourne,2023-12-15,2023,12,11.37,2.6554930555555556,-37.73,145.1,Extreme
Melbourne,2023-12-16,2023,12,12.82,1.8915416666666667,-37.73,145.1,Extreme
Melbourne,2023-12-17,2023,12,10.4,2.8132569444444444,-37.73,145.1,Very High
Melbourne,2023-12-18,2023,12,4.8,0.8239444444444445,-37.73,145.1,Moderate
Melbourne,2023-12-19,2023,12,6.61,0.9141180555555555,-37.73,145.1,High
Melbourne,2023-12-20,2023,12,10.54,2.6165555555555557,-37.73,145.1,Very High
Melbourne,2023-12-21,2023,12,11.47,2.020486111111111,-37.73,145.1,Extreme
Melbourne,2023-12-22,2023,12,10.71,2.8383333333333334,-37.73,145.1,Very High
Melbourne,2023-12-23,2023,12,10.37,2.8438819444444445,-37.73,145.1,Very High
Melbourne,2023-12-24,2023,12,10.84,2.4416944444444444,-37.73,145.1,Very High
Melbourne,2023-12-25,2023,12,4.44,0.5685694444444445,-37.73,145.1,Moderate
Melbourne,2023-12-26,2023,12,10.9,1.5567847222222222,-37.73,145.1,Very High
Melbourne,2023-12-27,2023,12,11.27,2.580375,-37.73,145.1,Extreme
Melbourne,2023-12-28,2023,12,11.73,1.652097222222222,-37.73,145.1,Extreme
Melbourne,2023-12-29,2023,12,10.31,2.790541666666667,-37.73,145.1,Very High
Melbourne,2023-12-30,2023,12,12.65,1.922402777777778,-37.73,145.1,Extreme
Melbourne,2023-12-31,2023,12,11.26,3.0719930555555557,-37.73,145.1,Extreme
Melbourne,2024-01-01,2024,1,10.32,2.7348125,-37.73,145.1,Very High
Melbourne,2024-01-02,2024,1,9.76,1.5611527777777778,-37.73,145.1,Very High
Melbourne,2024-01-03,2024,1,11.35,2.021236111111111,-37.73,145.1,Extreme
Melbourne,2024-01-04,2024,1,11.66,1.8428819444444444,-37.73,145.1,Extreme
Melbourne,2024-01-05,2024,1,12.03,2.6983680555555556,-37.73,145.1,Extreme
Melbourne,2024-01-06,2024,1,11.3,2.6033958333333334,-37.73,145.1,Extreme
Melbourne,2024-01-07,2024,1,2.83,0.567048611111111,-37.73,145.1,Low
Melbourne,2024-01-08,2024,1,3.06,0.38558333333333333,-37.73,145.1,Moderate
Melbourne,2024-01-09,2024,1,12.02,2.8071319444444445,-37.73,145.1,Extreme
Melbourne,2024-01-10,2024,1,11.11,2.7467152777777777,-37.73,145.1,Extreme
Melbourne,2024-01-11,2024,1,11.21,3.006236111111111,-37.73,145.1,Extreme
Melbourne,2024-01-12,2024,1,10.45,2.6438958333333336,-37.73,145.1,Very High
Melbourne,2024-01-13,2024,1,6.37,1.1169722222222223,-37.73,145.1,High
Melbourne,2024-01-14,2024,1,11.19,2.5972152777777775,-37.73,145.1,Extreme
Melbourne,2024-01-15,2024,1,10.53,2.3608194444444446,-37.73,145.1,Very High
Melbourne,2024-01-16,2024,1,10.29,2.657236111111111,-37.73,145.1,Very High
Melbourne,2024-01-17,2024,1,8.88,1.0506319444444445,-37.73,145.1,Very High
Melbourne,2024-01-18,2024,1,11.35,2.104111111111111,-37.73,145.1,Extreme
Melbourne,2024-01-19,2024,1,8.49,1.2872083333333333,-37.73,145.1,Very High
Melbourne,2024-01-20,2024,1,10.16,1.6068819444444444,-37.73,145.1,Very High
Melbourne,2024-01-21,2024,1,10.39,1.484111111111111,-37.73,145.1,Very High
Melbourne,2024-01-22,2024,1,12.35,2.5936805555555558,-37.73,145.1,Extreme
Melbourne,2024-01-23,2024,1,10.93,2.861340277777778,-37.73,145.1,Very High
Melbourne,2024-01-24,2024,1,11.3,2.4208263888888886,-37.73,145.1,Extreme
Melbourne,2024-01-25,2024,1,7.27,1.0829236111111111,-37.73,145.1,High
Melbourne,2024-01-26,2024,1,11.52,2.4637569444444445,-37.73,145.1,Extreme
Melbourne,2024-01-27,2024,1,11.73,2.4149305555555554,-37.73,145.1,Extreme
Melbourne,2024-01-28,2024,1,11.9,2.662243055555556,-37.73,145.1,Extreme
Melbourne,2024-01-29,2024,1,10.88,2.8452638888888893,-37.73,145.1,Very High
Melbourne,2024-01-30,2024,1,11.13,2.914673611111111,-37.73,145.1,Extreme
Melbourne,2024-01-31,2024,1,12.11,2.5228680555555556,-37.73,145.1,Extreme
Melbourne,2024-02-01,2024,2,11.64,2.8199027777777776,-37.73,145.1,Extreme
Melbourne,2024-02-02,2024,2,11.83,2.749576388888889,-37.73,145.1,Extreme
Melbourne,2024-02-03,2024,2,10.36,2.7497083333333334,-37.73,145.1,Very High
Melbourne,2024-02-04,2024,2,10.43,2.752756944444444,-37.73,145.1,Very High
Melbourne,2024-02-05,2024,2,3.61,0.5909652777777777,-37.73,145.1,Moderate
Melbourne,2024-02-06,2024,2,10.87,2.3931597222222223,-37.73,145.1,Very High
Melbourne,2024-02-07,2024,2,10.77,2.2561875,-37.73,145.1,Very High
Melbourne,2024-02-08,2024,2,9.88,2.5359166666666666,-37.73,145.1,Very High
Melbourne,2024-02-09,2024,2,11.65,2.1834166666666666,-37.73,145.1,Extreme
Melbourne,2024-02-10,2024,2,9.96,2.460423611111111,-37.73,145.1,Very High
Melbourne,2024-02-11,2024,2,9.89,2.5393541666666666,-37.73,145.1,Very High
Melbourne,2024-02-12,2024,2,9.83,2.458298611111111,-37.73,145.1,Very High
Melbourne,2024-02-13,2024,2,9.77,1.976,-37.73,145.1,Very High
Melbourne,2024-02-14,2024,2,10.88,1.6268541666666667,-37.73,145.1,Very High
Melbourne,2024-02-15,2024,2,9.38,2.315548611111111,-37.73,145.1,Very High
Melbourne,2024-02-16,2024,2,9.71,2.1500138888888887,-37.73,145.1,Very High
Melbourne,2024-02-17,2024,2,10.15,2.054236111111111,-37.73,145.1,Very High
Melbourne,2024-02-18,2024,2,9.26,2.183180555555556,-37.73,145.1,Very High
Melbourne,2024-02-19,2024,2,9.3,2.274541666666667,-37.73,145.1,Very High
Melbourne,2024-02-20,2024,2,8.97,2.090986111111111,-37.73,145.1,Very High
Melbourne,2024-02-21,2024,2,8.97,2.186659722222222,-37.73,145.1,Very High
Melbourne,2024-02-22,2024,2,9.75,1.9088541666666667,-37.73,145.1,Very High
Melbourne,2024-02-23,2024,2,10.4,1.4076041666666668,-37.73,145.1,Very High
Melbourne,2024-02-24,2024,2,9.68,2.1495,-37.73,145.1,Very High
Melbourne,2024-02-25,2024,2,9.94,2.092465277777778,-37.73,145.1,Very High
Melbourne,2024-02-26,2024,2,10.1,2.0421875,-37.73,145.1,Very High
